ID	Prefab路径	默认阵营	类型	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	标签	客户端脚本	ItemJSON名称	ItemPrefab路径	雷达提示类型	Name
70900039	ART/Others/SceneObj/SceneObj_Gear_ElemTotem_Wind	5001	25	SceneObj_Gear_Operator_WindController	1					item					GadgetData_Level_Name_70900039
70900040	ART/Others/SceneObj/SceneObj_Barrel	5001	19	SceneObj_Environment_WoodenMaterial_Barrel						item		Default_Item			GadgetData_Level_Name_70900040
70900041	ART/Others/Gadget/Gadget_GroupTrigger	9001	18	SceneObj_Gear_Combat_GroupTrigger						item		Default_Item			GadgetData_Level_Name_70900041
70900042	ART/Stages/Level/PFDungeon/Level_PfDungeon_StreetLight02_Lod0	5001	25	SceneObj_Resident_ElementView						item					GadgetData_Level_Name_70900042
70900043	ART/Stages/Level/PFDungeon/Level_PfDungeon_StreetLight07_Lod0	5001	25							item					GadgetData_Level_Name_70900043
70900044	ART/Others/SceneObj/SceneObj_World_Fountain	5001	19	SceneObj_Resident_Fountain					2						GadgetData_Level_Name_70900044
70900045	ART/Others/SkillObj/SkillObj_EmptyGadget	5001	19	Cold_WhiteBox_ChargeDummy	1				3	item		Default_Item			GadgetData_Level_Name_70900045
70900046	ART/Others/SceneObj/SceneObj_Test_WindField_Grass	5001	19	Test_WhiteBox_AirFlow_Grass											GadgetData_Level_Name_70900046
70900047	ART/Others/SceneObj/SceneObj_Test_WindField_FireGrass	5001	19	Test_WhiteBox_AirFlow_FireGrass											GadgetData_Level_Name_70900047
70900201		5001	19	Guide_Point_UI					2						GadgetData_Level_Name_70900201
70900202		5001	19	Guide_Point_Scene					2						GadgetData_Level_Name_70900202
70900205	ART/Others/SceneObj/Level_MdDungeon_Basicmodule06_CLX	5001	19						3						GadgetData_Level_Name_70900205
70900206	ART/Others/SceneObj/SceneObj_Gear_Wind_Creater	5001	25	SceneObj_Gear_Combat_WindCreate_Gear						item		Default_Item			GadgetData_Level_Name_70900206
70900207	ART/Others/SceneObj/SceneObj_Gear_Power_Charge	6666	25	SceneObj_Gear_Combat_Power_Charge						item		Default_Item			GadgetData_Level_Name_70900207
70900208	ART/Others/SceneObj/SceneObj_Gear_Electric_Pile	6666	25	SceneObj_Gear_Combat_Electric_Pile02						item		Default_Item			GadgetData_Level_Name_70900208
70900209	ART/Others/SceneObj/SceneObj_Gear_PowerCharge_Fire	5001	25	SceneObj_Gear_Other_PowerCharge						item		Default_Item			GadgetData_Level_Name_70900209
70900210	ART/Others/SceneObj/SceneObj_Gear_Electric_Pile_Move	6666	32	SceneObj_Gear_Platform_ElecElf	1					item					GadgetData_Level_Name_70900210
70900211	ART/Others/SceneObj/SceneObj_Gear_Electric_Pile_Move	5001	32	SceneObj_Gear_Platform_IceElf	1					item					GadgetData_Level_Name_70900211
70900212	ART/Others/SceneObj/SceneObj_Gear_Electric_Pile_Move	5001	32	SceneObj_Gear_Platform_FireElf	1					item					GadgetData_Level_Name_70900212
70900213	ART/Others/SceneObj/SceneObj_Gear_Shooter	5001	25	SceneObj_Gear_Combat_Shooter_Laser		1				item		Default_Item			GadgetData_Level_Name_70900213
70900214	ART/Others/Bullet/Bullet_ShoterGear_Electric	5001	3	SceneObj_Gear_Other_Bullet_ShoterGear_Electric	1					item		Default_Item			GadgetData_Level_Name_70900214
70900215	ART/Others/Bullet/Bullet_ShoterGear_Electric	5001	3	SceneObj_Gear_Other_Bullet_ShoterGear_Fire	1					item		Default_Item			GadgetData_Level_Name_70900215
70900216	ART/Others/SceneObj/SceneObj_Gear_RockFloor	5001	19	SceneObj_Environment_Rock_StoneWall						item					GadgetData_Level_Name_70900216
70900217	ART/Others/SceneObj/SceneObj_Test_DropIce	5001	25	SceneObj_Gear_Combat_DropIce						item					GadgetData_Level_Name_70900217
70900218	ART/Others/SceneObj/SceneObj_Test_DropIce_Bullet	5001	3	SceneObj_Gear_Combat_DropIce_Bullet	1										GadgetData_Level_Name_70900218
70900219	ART/Others/SceneObj/SceneObj_Test_DropedIce	5001	25	SceneObj_Gear_Combat_DropedIce						item					GadgetData_Level_Name_70900219
70900220	ART/Others/SceneObj/SceneObj_Gear_WarmArea	5001	19	SceneObj_Gear_Other_WarmArea						item					GadgetData_Level_Name_70900220
70900221	ART/Others/SceneObj/SceneObj_Gear_Shooter_Stable	5001	25	SceneObj_Gear_Combat_Shooter_Laser_Stable											GadgetData_Level_Name_70900221
70900222	ART/Others/Bullet/Bullet_ShoterGear_Electric	5001	3	SceneObj_Gear_Other_Bullet_ShoterGear_None	1										GadgetData_Level_Name_70900222
70900223	ART/Others/SceneObj/SceneObj_Gear_Laser_Switch	1001	25	SceneObj_Gear_Other_LaserSwitch											GadgetData_Level_Name_70900223
70900224	ART/Others/SceneObj/SceneObj_Gear_Electric_Switch	1001	25	SceneObj_Gear_Other_Electric_Switch											GadgetData_Level_Name_70900224
70900225	ART/Others/SceneObj/SceneObj_Gear_Dungeon_HugePlane_Landspace	0	32	SceneObj_Gear_Platform_NormalPlatform	1	1				item					GadgetData_Level_Name_70900225
70900226	ART/Others/SceneObj/SceneObj_Gear_Dungeon_HugePlane_Vertical	0	32	SceneObj_Gear_Platform_NormalPlatform	1	1				item					GadgetData_Level_Name_70900226
70900227	ART/Others/SceneObj/SceneObj_Gear_Shooter_Moveable	5001	25	SceneObj_Gear_Combat_Shooter_Laser_Moveable						item					GadgetData_Level_Name_70900227
70900228	ART/Others/SceneObj/SceneObj_Gear_Dungeon_Carrier	0	32	SceneObj_Gear_Platform_NormalPlatform	1	1				item					GadgetData_Level_Name_70900228
70950001	ART/Others/SceneObj/SceneObj_Test_DropLight	5001	25	DropLight											GadgetData_Level_Name_70950001
70950002	ART/Others/SceneObj/SceneObj_Test_DropLight_Bullet	5001	3	DropLight_Bullet	1										GadgetData_Level_Name_70950002
70950003	ART/Others/SceneObj/SceneObj_Test_DropLight_Bullet	5001	3	DropLight_Bullet02	1										GadgetData_Level_Name_70950003
70950004	ART/Others/SceneObj/SceneObj_Gear_SpeedUper	5001	25	SceneObj_Gear_Other_SpeedUper						item		Default_Item			GadgetData_Level_Name_70950004
71000004	ART/Others/SceneObj/SceneObj_Amber_Rock	5001	19	SceneObj_Amber_RockAmber						item		Default_Item			GadgetData_Level_Name_71000004
71700001	ART/Others/SceneObj/SceneObj_Test_Poster1	9001	19	SceneObj_Environment_Bulletin1		1				item	Data/ScriptData/Gadget/BulletinGadget	Default_NoDrop_Item			GadgetData_Level_Name_71700001
71700002	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700002
71700003	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700003
71700004	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700004
71700005	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700005
71700006	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700006
71700007	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700007
71700008	ART/Others/SceneObj/SceneObj_Test_Poster2	9001	19	SceneObj_Environment_Bulletin2		1				item	Data/ScriptData/Gadget/BulletinGadget	Default_NoDrop_Item			GadgetData_Level_Name_71700008
71700009	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700009
71700010	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700010
71700011	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700011
71700012	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700012
71700013	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700013
71700014	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700014
71700015	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700015
71700016	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700016
71700017	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700017
71700018	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700018
71700019	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700019
71700020	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700020
71700021	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700021
71700022	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700022
71700023	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700023
71700024	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700024
71700025	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700025
71700026	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700026
71700027	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700027
71700028	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700028
71700029	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700029
71700030	ART/Effect/SceneInteractive/Eff_Item_Book_Test	1001	22	SceneObj_Gather_Default_Gather						item		Default_NoDrop_Item			GadgetData_Level_Name_71700030
80000001	ART/Others/Gadget/Gadget_DropItem_HP	0	18	Drop_HP						item		Default_Item			GadgetData_Level_Name_80000001
90000001	Build/Camera/MainCamera	0	6	Camera						item		Default_Item			GadgetData_Level_Name_90000001
90000002		0	6	AccountPlayer								Default_Item			GadgetData_Level_Name_90000002
90000003	ART/Char/NPC/NPC_Guide_Paimon/NPC_Guide_Paimon	0	19	NPC_Guide_Paimon	1	1						Default_Item			GadgetData_Level_Name_90000003
